id,book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,genres,description
250,250,250,250,1,7873503048,2994662553056,Jennifer Davis,1952.0,The Height of the Scream,The Height of the Scream,eng,2.5,947,947,94,284,236,189,142,96,https://example.com/bookcovers/250.jpg,https://example.com/bookcovers/small/250.jpg,"Historical Fiction, Fantasy",This is a fictional description for the book 'The Height of the Scream' by Jennifer Davis.
251,251,251,251,1,6378476649,5919027683801,"Emily Davis, Michael Moore, Emily Anderson",1952.0,Woodrow Wilson,Woodrow Wilson,eng,2.62,5941,5941,594,1782,1485,1188,891,595,https://example.com/bookcovers/251.jpg,https://example.com/bookcovers/small/251.jpg,"Fantasy, Self-help","This is a fictional description for the book 'Woodrow Wilson' by Emily Davis, Michael Moore, Emily Anderson."
252,252,252,252,1,9232719460,4949740199390,"Robert Moore, David Taylor, Michael Miller",1998.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,1.41,9641,9641,964,2892,2410,1928,1446,965,https://example.com/bookcovers/252.jpg,https://example.com/bookcovers/small/252.jpg,"Thriller, Historical Fiction, Non-fiction","This is a fictional description for the book 'Hallo, hier bin ich!' by Robert Moore, David Taylor, Michael Miller."
253,253,253,253,1,3312146210,1063938566256,James Moore,2009.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,4.85,2085,2085,208,20,83,208,521,1253,https://example.com/bookcovers/253.jpg,https://example.com/bookcovers/small/253.jpg,"Literary Fiction, Self-help, Non-fiction",This is a fictional description for the book 'Die Prüfungen der Engel' by James Moore.
254,254,254,254,1,1027046057,3530897201154,John Thomas,1979.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,1.63,3723,3723,372,1116,930,744,558,375,https://example.com/bookcovers/254.jpg,https://example.com/bookcovers/small/254.jpg,"Biography, Mystery",This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by John Thomas.
255,255,255,255,1,3803789818,3591250233897,"Linda Anderson, David Smith, Robert Smith",1938.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,4.95,6766,6766,676,67,270,676,1691,4062,https://example.com/bookcovers/255.jpg,https://example.com/bookcovers/small/255.jpg,"Literary Fiction, Self-help, Historical Fiction","This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by Linda Anderson, David Smith, Robert Smith."
256,256,256,256,1,5806556160,986215840870,Michael Miller,1990.0,The Gumma wars,The Gumma wars,eng,3.37,4404,4404,440,440,660,1761,1101,442,https://example.com/bookcovers/256.jpg,https://example.com/bookcovers/small/256.jpg,"Literary Fiction, Mystery, Science Fiction",This is a fictional description for the book 'The Gumma wars' by Michael Miller.
257,257,257,257,1,5387769559,4299119574310,"Emily Smith, Linda Johnson, Jennifer Miller",1983.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,2.15,1284,1284,128,385,321,256,192,130,https://example.com/bookcovers/257.jpg,https://example.com/bookcovers/small/257.jpg,"Thriller, Historical Fiction, Young Adult","This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by Emily Smith, Linda Johnson, Jennifer Miller."
258,258,258,258,1,7660687630,3490656738517,"David Anderson, Sarah Davis, Michelle Thomas",1922.0,World War II,World War II,eng,3.85,7307,7307,730,365,730,1826,2922,1464,https://example.com/bookcovers/258.jpg,https://example.com/bookcovers/small/258.jpg,"Mystery, Literary Fiction","This is a fictional description for the book 'World War II' by David Anderson, Sarah Davis, Michelle Thomas."
259,259,259,259,1,4612086504,8812873942642,"Michelle Johnson, John Johnson, Robert Miller",1999.0,Ninna nanna,Ninna nanna,eng,2.51,7821,7821,782,2346,1955,1564,1173,783,https://example.com/bookcovers/259.jpg,https://example.com/bookcovers/small/259.jpg,"Historical Fiction, Romance, Mystery","This is a fictional description for the book 'Ninna nanna' by Michelle Johnson, John Johnson, Robert Miller."
260,260,260,260,1,5849251221,2596735490982,"Michael Johnson, Sarah Taylor",1920.0,The Holiday Trap,The Holiday Trap,eng,3.25,2978,2978,297,297,446,1191,744,300,https://example.com/bookcovers/260.jpg,https://example.com/bookcovers/small/260.jpg,"Non-fiction, Historical Fiction","This is a fictional description for the book 'The Holiday Trap' by Michael Johnson, Sarah Taylor."
261,261,261,261,1,7776230434,5013690070233,"Emily Brown, Emily Miller, Emily Johnson",1951.0,Something Special,Something Special,eng,2.34,9349,9349,934,2804,2337,1869,1402,937,https://example.com/bookcovers/261.jpg,https://example.com/bookcovers/small/261.jpg,"Romance, Horror, Thriller","This is a fictional description for the book 'Something Special' by Emily Brown, Emily Miller, Emily Johnson."
262,262,262,262,1,3262817889,9342227412990,"Michael Taylor, John Johnson, Emily Davis",1966.0,Palatul de hârtie,Palatul de hârtie,eng,1.4,6119,6119,611,1835,1529,1223,917,615,https://example.com/bookcovers/262.jpg,https://example.com/bookcovers/small/262.jpg,Fantasy,"This is a fictional description for the book 'Palatul de hârtie' by Michael Taylor, John Johnson, Emily Davis."
263,263,263,263,1,9141830000,5184213591597,"Michelle Miller, Linda Davis",1923.0,Alacrity,Alacrity,eng,2.99,8876,8876,887,2662,2219,1775,1331,889,https://example.com/bookcovers/263.jpg,https://example.com/bookcovers/small/263.jpg,"Self-help, Literary Fiction, Fantasy","This is a fictional description for the book 'Alacrity' by Michelle Miller, Linda Davis."
264,264,264,264,1,8978599719,6150100031542,Jennifer Moore,1998.0,Deadly Force,Deadly Force,eng,3.79,8336,8336,833,416,833,2084,3334,1669,https://example.com/bookcovers/264.jpg,https://example.com/bookcovers/small/264.jpg,"Thriller, Literary Fiction, Non-fiction",This is a fictional description for the book 'Deadly Force' by Jennifer Moore.
265,265,265,265,1,5157124795,4650609549227,"Emily Johnson, James Smith, Michelle Anderson",1903.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,2.75,3991,3991,399,1197,997,798,598,401,https://example.com/bookcovers/265.jpg,https://example.com/bookcovers/small/265.jpg,"Mystery, Young Adult, Historical Fiction","This is a fictional description for the book 'Bitter Sweet Distraction' by Emily Johnson, James Smith, Michelle Anderson."
266,266,266,266,1,2477187399,3987209492317,"Michael Brown, Sarah Moore, Jennifer Taylor",1965.0,Jilted,Jilted,eng,3.42,6509,6509,650,650,976,2603,1627,653,https://example.com/bookcovers/266.jpg,https://example.com/bookcovers/small/266.jpg,Historical Fiction,"This is a fictional description for the book 'Jilted' by Michael Brown, Sarah Moore, Jennifer Taylor."
267,267,267,267,1,6926114308,6082856139866,Michelle Moore,1906.0,The Science of Storytelling,The Science of Storytelling,eng,1.77,1513,1513,151,453,378,302,226,154,https://example.com/bookcovers/267.jpg,https://example.com/bookcovers/small/267.jpg,"Young Adult, Horror",This is a fictional description for the book 'The Science of Storytelling' by Michelle Moore.
268,268,268,268,1,8251207658,6098914134525,Jennifer Brown,1946.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,4.96,1544,1544,154,15,61,154,386,928,https://example.com/bookcovers/268.jpg,https://example.com/bookcovers/small/268.jpg,"Historical Fiction, Young Adult, Horror",This is a fictional description for the book 'A Colorado Match                            Love Inspired' by Jennifer Brown.
269,269,269,269,1,5956082085,5707261830764,"James Smith, Michelle Thomas, Linda Smith",1921.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,2.46,5073,5073,507,1521,1268,1014,760,510,https://example.com/bookcovers/269.jpg,https://example.com/bookcovers/small/269.jpg,"Science Fiction, Mystery, Horror","This is a fictional description for the book 'A Fine Line: A balance to survive' by James Smith, Michelle Thomas, Linda Smith."
270,270,270,270,1,1355551996,839965367850,"James Taylor, Jennifer Brown",1998.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,2.79,1457,1457,145,437,364,291,218,147,https://example.com/bookcovers/270.jpg,https://example.com/bookcovers/small/270.jpg,Young Adult,"This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by James Taylor, Jennifer Brown."
271,271,271,271,1,5463890136,4510305215517,"Linda Wilson, Jennifer Miller",1927.0,Great sects and schisms in Judaism,Great sects and schisms in Judaism,eng,2.63,2585,2585,258,775,646,517,387,260,https://example.com/bookcovers/271.jpg,https://example.com/bookcovers/small/271.jpg,Self-help,"This is a fictional description for the book 'Great sects and schisms in Judaism' by Linda Wilson, Jennifer Miller."
272,272,272,272,1,1262920945,765230385845,"Michael Johnson, John Miller, Sarah Davis",1993.0,When the Night Falls,When the Night Falls,eng,1.28,8582,8582,858,2574,2145,1716,1287,860,https://example.com/bookcovers/272.jpg,https://example.com/bookcovers/small/272.jpg,Fantasy,"This is a fictional description for the book 'When the Night Falls' by Michael Johnson, John Miller, Sarah Davis."
273,273,273,273,1,1460267914,3426409267298,Linda Moore,1964.0,The lady of secrets,The lady of secrets,eng,3.55,2256,2256,225,112,225,564,902,453,https://example.com/bookcovers/273.jpg,https://example.com/bookcovers/small/273.jpg,"Young Adult, Romance",This is a fictional description for the book 'The lady of secrets' by Linda Moore.
274,274,274,274,1,6161145111,652590123095,John Thomas,1936.0,We Are Theologians: Strengthening the People of God,We Are Theologians: Strengthening the People of God,eng,3.16,6425,6425,642,642,963,2570,1606,644,https://example.com/bookcovers/274.jpg,https://example.com/bookcovers/small/274.jpg,"Mystery, Non-fiction",This is a fictional description for the book 'We Are Theologians: Strengthening the People of God' by John Thomas.
275,275,275,275,1,8917930342,3503963909609,"Emily Wilson, Michelle Johnson, Emily Smith",2006.0,Girls out late (Girls #3),Girls out late (Girls #3),eng,2.44,4517,4517,451,1355,1129,903,677,453,https://example.com/bookcovers/275.jpg,https://example.com/bookcovers/small/275.jpg,Non-fiction,"This is a fictional description for the book 'Girls out late (Girls #3)' by Emily Wilson, Michelle Johnson, Emily Smith."
276,276,276,276,1,7257711175,8490411482781,"David Thomas, Sarah Miller, Michelle Taylor",1903.0,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream,eng,3.38,6675,6675,667,667,1001,2670,1668,669,https://example.com/bookcovers/276.jpg,https://example.com/bookcovers/small/276.jpg,"Biography, Self-help","This is a fictional description for the book 'What's Luck Got to Do with It?: How Smarter Government Can Rescue the American Dream' by David Thomas, Sarah Miller, Michelle Taylor."
277,277,277,277,1,2379935914,2752449533662,"Emily Wilson, Jennifer Wilson",1921.0,Economics For Dummies,Economics For Dummies,eng,1.51,8642,8642,864,2592,2160,1728,1296,866,https://example.com/bookcovers/277.jpg,https://example.com/bookcovers/small/277.jpg,"Historical Fiction, Self-help","This is a fictional description for the book 'Economics For Dummies' by Emily Wilson, Jennifer Wilson."
278,278,278,278,1,7652083554,5712333077327,Emily Davis,1933.0,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them,eng,2.72,9954,9954,995,2986,2488,1990,1493,997,https://example.com/bookcovers/278.jpg,https://example.com/bookcovers/small/278.jpg,Science Fiction,This is a fictional description for the book 'Hunt for the Shadow Wolf: The lost history of wolves in Britain and the myths and stories that surround them' by Emily Davis.
279,279,279,279,1,2546289155,8550803403929,Emily Miller,1918.0,Moving Up On Manolos,Moving Up On Manolos,eng,4.03,521,521,52,10,41,78,182,210,https://example.com/bookcovers/279.jpg,https://example.com/bookcovers/small/279.jpg,Mystery,This is a fictional description for the book 'Moving Up On Manolos' by Emily Miller.
280,280,280,280,1,4042366298,2436754327584,"James Johnson, David Moore, James Thomas",1995.0,The British Constitution,The British Constitution,eng,3.14,5180,5180,518,518,777,2072,1295,518,https://example.com/bookcovers/280.jpg,https://example.com/bookcovers/small/280.jpg,"Romance, Mystery","This is a fictional description for the book 'The British Constitution' by James Johnson, David Moore, James Thomas."
281,281,281,281,1,2397021407,6013440909884,Michelle Miller,1914.0,The Abode,The Abode,eng,1.51,702,702,70,210,175,140,105,72,https://example.com/bookcovers/281.jpg,https://example.com/bookcovers/small/281.jpg,Young Adult,This is a fictional description for the book 'The Abode' by Michelle Miller.
282,282,282,282,1,4682560693,1242609191309,"Linda Thomas, James Anderson, Michael Davis",1989.0,"Das einzige Kind, Im Zeichen des Löwen","Das einzige Kind, Im Zeichen des Löwen",eng,3.49,6830,6830,683,683,1024,2732,1707,684,https://example.com/bookcovers/282.jpg,https://example.com/bookcovers/small/282.jpg,"Young Adult, Biography, Romance","This is a fictional description for the book 'Das einzige Kind, Im Zeichen des Löwen' by Linda Thomas, James Anderson, Michael Davis."
283,283,283,283,1,1447573430,276659480194,"Michael Miller, Robert Smith, Michelle Miller",1927.0,Las estrellas nos atacan,Las estrellas nos atacan,eng,1.33,6100,6100,610,1830,1525,1220,915,610,https://example.com/bookcovers/283.jpg,https://example.com/bookcovers/small/283.jpg,Biography,"This is a fictional description for the book 'Las estrellas nos atacan' by Michael Miller, Robert Smith, Michelle Miller."
284,284,284,284,1,5534721949,5817295411949,"James Johnson, Michelle Smith",1912.0,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie,eng,1.83,2273,2273,227,681,568,454,340,230,https://example.com/bookcovers/284.jpg,https://example.com/bookcovers/small/284.jpg,"Self-help, Horror, Fantasy","This is a fictional description for the book 'Autoritratto: Storia e tecnologia dell'immagine di sé dall'antichità a selfie' by James Johnson, Michelle Smith."
285,285,285,285,1,8993438704,6999100665219,"Michael Brown, James Taylor",1917.0,The Discerning Heart: Exploring the Christian Path,The Discerning Heart: Exploring the Christian Path,eng,4.01,7065,7065,706,141,565,1059,2472,2828,https://example.com/bookcovers/285.jpg,https://example.com/bookcovers/small/285.jpg,Horror,"This is a fictional description for the book 'The Discerning Heart: Exploring the Christian Path' by Michael Brown, James Taylor."
286,286,286,286,1,2612377975,3117360326031,Linda Davis,1925.0,India and Israel against Islamic terror,India and Israel against Islamic terror,eng,3.97,6063,6063,606,303,606,1515,2425,1214,https://example.com/bookcovers/286.jpg,https://example.com/bookcovers/small/286.jpg,"Literary Fiction, Mystery, Non-fiction",This is a fictional description for the book 'India and Israel against Islamic terror' by Linda Davis.
287,287,287,287,1,9275768561,7366309694814,"Michelle Taylor, Emily Moore",1986.0,Walking and climbing,Walking and climbing,eng,1.42,2651,2651,265,795,662,530,397,267,https://example.com/bookcovers/287.jpg,https://example.com/bookcovers/small/287.jpg,Romance,"This is a fictional description for the book 'Walking and climbing' by Michelle Taylor, Emily Moore."
288,288,288,288,1,7683049401,7055453120562,"Michael Johnson, James Taylor, Emily Miller",2000.0,ASURA SOVEREIGN 30,ASURA SOVEREIGN 30,eng,2.71,546,546,54,163,136,109,81,57,https://example.com/bookcovers/288.jpg,https://example.com/bookcovers/small/288.jpg,Biography,"This is a fictional description for the book 'ASURA SOVEREIGN 30' by Michael Johnson, James Taylor, Emily Miller."
289,289,289,289,1,3054391630,8782713034411,"Jennifer Anderson, Michael Miller",1988.0,"When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation","When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation",eng,3.57,7994,7994,799,399,799,1998,3197,1601,https://example.com/bookcovers/289.jpg,https://example.com/bookcovers/small/289.jpg,Mystery,"This is a fictional description for the book 'When Church Stops Working: A Future for Your Congregation beyond More Money, Programs, and Innovation' by Jennifer Anderson, Michael Miller."
290,290,290,290,1,1707572239,4602171927503,"Michael Wilson, David Taylor, James Moore",1932.0,Snap,Snap,eng,4.53,2110,2110,211,21,84,211,527,1267,https://example.com/bookcovers/290.jpg,https://example.com/bookcovers/small/290.jpg,"Mystery, Literary Fiction","This is a fictional description for the book 'Snap' by Michael Wilson, David Taylor, James Moore."
291,291,291,291,1,9312111864,1527455677181,"Emily Moore, Sarah Thomas",1991.0,The Wandering Inn: Book 2 - Fae and Fare,The Wandering Inn: Book 2 - Fae and Fare,eng,3.57,5279,5279,527,263,527,1319,2111,1059,https://example.com/bookcovers/291.jpg,https://example.com/bookcovers/small/291.jpg,"Thriller, Historical Fiction","This is a fictional description for the book 'The Wandering Inn: Book 2 - Fae and Fare' by Emily Moore, Sarah Thomas."
292,292,292,292,1,3257128119,3558833964831,Sarah Brown,1946.0,Shelter folks,Shelter folks,eng,4.22,6785,6785,678,135,542,1017,2374,2717,https://example.com/bookcovers/292.jpg,https://example.com/bookcovers/small/292.jpg,"Literary Fiction, Horror",This is a fictional description for the book 'Shelter folks' by Sarah Brown.
293,293,293,293,1,8162857576,4321048162680,"Linda Thomas, David Miller",2011.0,"The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich","The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich",eng,4.85,8487,8487,848,84,339,848,2121,5095,https://example.com/bookcovers/293.jpg,https://example.com/bookcovers/small/293.jpg,Literary Fiction,"This is a fictional description for the book 'The Enlightened Way to Financial Freedom: From Crypto Trading to Private Label, from Startup to Real Estate Investing. The All-in-One Guide to Be Young and Rich' by Linda Thomas, David Miller."
294,294,294,294,1,1060059747,1572039686073,"Jennifer Thomas, Michael Anderson, Michelle Brown",2011.0,MacLaurin's Lady,MacLaurin's Lady,eng,3.51,3452,3452,345,172,345,863,1380,692,https://example.com/bookcovers/294.jpg,https://example.com/bookcovers/small/294.jpg,"Thriller, Self-help, Historical Fiction","This is a fictional description for the book 'MacLaurin's Lady' by Jennifer Thomas, Michael Anderson, Michelle Brown."
295,295,295,295,1,2623376209,9239535347618,"David Smith, Sarah Davis, Sarah Thomas",1924.0,The Bay,The Bay,eng,3.75,3624,3624,362,181,362,906,1449,726,https://example.com/bookcovers/295.jpg,https://example.com/bookcovers/small/295.jpg,"Fantasy, Biography","This is a fictional description for the book 'The Bay' by David Smith, Sarah Davis, Sarah Thomas."
296,296,296,296,1,1563719652,5998855548247,"Jennifer Wilson, David Wilson",1969.0,The Boyband Murder Mystery,The Boyband Murder Mystery,eng,4.65,2974,2974,297,29,118,297,743,1787,https://example.com/bookcovers/296.jpg,https://example.com/bookcovers/small/296.jpg,"Fantasy, Thriller","This is a fictional description for the book 'The Boyband Murder Mystery' by Jennifer Wilson, David Wilson."
297,297,297,297,1,5127134882,6166427133125,Emily Taylor,1926.0,Misfortune Cookie,Misfortune Cookie,eng,2.75,2070,2070,207,621,517,414,310,208,https://example.com/bookcovers/297.jpg,https://example.com/bookcovers/small/297.jpg,"Biography, Thriller, Science Fiction",This is a fictional description for the book 'Misfortune Cookie' by Emily Taylor.
298,298,298,298,1,3917259533,36817728770,"John Moore, Emily Taylor, Jennifer Davis",1976.0,"Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho","Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho",eng,2.52,4069,4069,406,1220,1017,813,610,409,https://example.com/bookcovers/298.jpg,https://example.com/bookcovers/small/298.jpg,"Horror, Mystery","This is a fictional description for the book 'Final supplemental environmental impact statement and proposed land use plan amendments for segments 8 and 9 of the Gateway West 500-kV Transmission Line Project, Idaho' by John Moore, Emily Taylor, Jennifer Davis."
299,299,299,299,1,6671509037,7903810527337,Jennifer Davis,1950.0,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices,eng,2.62,8409,8409,840,2522,2102,1681,1261,843,https://example.com/bookcovers/299.jpg,https://example.com/bookcovers/small/299.jpg,"Science Fiction, Fantasy",This is a fictional description for the book 'The Liturgy of Life: The Interrelationship of Sunday Eucharist and Everyday Worship Practices' by Jennifer Davis.
300,300,300,300,1,1371767074,5232676351873,"Linda Thomas, James Taylor",1975.0,The Height of the Scream,The Height of the Scream,eng,2.74,2620,2620,262,786,655,524,393,262,https://example.com/bookcovers/300.jpg,https://example.com/bookcovers/small/300.jpg,"Self-help, Non-fiction, Science Fiction","This is a fictional description for the book 'The Height of the Scream' by Linda Thomas, James Taylor."
301,301,301,301,1,5572790778,9007434139171,"David Miller, James Wilson, David Wilson",2018.0,Woodrow Wilson,Woodrow Wilson,eng,2.91,1088,1088,108,326,272,217,163,110,https://example.com/bookcovers/301.jpg,https://example.com/bookcovers/small/301.jpg,"Non-fiction, Historical Fiction","This is a fictional description for the book 'Woodrow Wilson' by David Miller, James Wilson, David Wilson."
302,302,302,302,1,6169748777,1108835601070,"Emily Smith, James Miller, Sarah Brown",2021.0,"Hallo, hier bin ich!","Hallo, hier bin ich!",eng,3.6,3220,3220,322,161,322,805,1288,644,https://example.com/bookcovers/302.jpg,https://example.com/bookcovers/small/302.jpg,"Self-help, Non-fiction, Historical Fiction","This is a fictional description for the book 'Hallo, hier bin ich!' by Emily Smith, James Miller, Sarah Brown."
303,303,303,303,1,3492980585,7669973358276,Michael Wilson,1948.0,Die Prüfungen der Engel,Die Prüfungen der Engel,eng,1.43,802,802,80,240,200,160,120,82,https://example.com/bookcovers/303.jpg,https://example.com/bookcovers/small/303.jpg,"Romance, Fantasy, Science Fiction",This is a fictional description for the book 'Die Prüfungen der Engel' by Michael Wilson.
304,304,304,304,1,5800902884,2426228983087,John Smith,1971.0,A Life's Work: Learning to Overrule My Mindless Brain,A Life's Work: Learning to Overrule My Mindless Brain,eng,3.82,7655,7655,765,382,765,1913,3062,1533,https://example.com/bookcovers/304.jpg,https://example.com/bookcovers/small/304.jpg,Self-help,This is a fictional description for the book 'A Life's Work: Learning to Overrule My Mindless Brain' by John Smith.
305,305,305,305,1,7467310424,9625493199403,"Robert Wilson, Robert Smith",2009.0,A Bag of Bones N' Chocolate Biscuits,A Bag of Bones N' Chocolate Biscuits,eng,1.06,9019,9019,901,2705,2254,1803,1352,905,https://example.com/bookcovers/305.jpg,https://example.com/bookcovers/small/305.jpg,Science Fiction,"This is a fictional description for the book 'A Bag of Bones N' Chocolate Biscuits' by Robert Wilson, Robert Smith."
306,306,306,306,1,8886969989,3665205618619,"John Miller, Michael Moore, James Wilson",1914.0,The Gumma wars,The Gumma wars,eng,1.89,6724,6724,672,2017,1681,1344,1008,674,https://example.com/bookcovers/306.jpg,https://example.com/bookcovers/small/306.jpg,Fantasy,"This is a fictional description for the book 'The Gumma wars' by John Miller, Michael Moore, James Wilson."
307,307,307,307,1,460793278,2707330484165,"John Davis, Linda Thomas, Sarah Anderson",1906.0,Mimis Village And How Basic Health Care Transformed It,Mimis Village And How Basic Health Care Transformed It,eng,4.49,7144,7144,714,142,571,1071,2500,2860,https://example.com/bookcovers/307.jpg,https://example.com/bookcovers/small/307.jpg,"Literary Fiction, Self-help, Biography","This is a fictional description for the book 'Mimis Village And How Basic Health Care Transformed It' by John Davis, Linda Thomas, Sarah Anderson."
308,308,308,308,1,6544719559,2338909444086,Linda Davis,2021.0,World War II,World War II,eng,4.52,178,178,17,1,7,17,44,109,https://example.com/bookcovers/308.jpg,https://example.com/bookcovers/small/308.jpg,"Science Fiction, Biography, Horror",This is a fictional description for the book 'World War II' by Linda Davis.
309,309,309,309,1,3344923053,2082484618198,Michelle Moore,1961.0,Ninna nanna,Ninna nanna,eng,3.99,7030,7030,703,351,703,1757,2812,1407,https://example.com/bookcovers/309.jpg,https://example.com/bookcovers/small/309.jpg,"Romance, Self-help, Science Fiction",This is a fictional description for the book 'Ninna nanna' by Michelle Moore.
310,310,310,310,1,5804895400,9085681529084,"Jennifer Taylor, Jennifer Smith, James Thomas",1950.0,The Holiday Trap,The Holiday Trap,eng,4.46,6859,6859,685,137,548,1028,2400,2746,https://example.com/bookcovers/310.jpg,https://example.com/bookcovers/small/310.jpg,"Horror, Mystery, Non-fiction","This is a fictional description for the book 'The Holiday Trap' by Jennifer Taylor, Jennifer Smith, James Thomas."
311,311,311,311,1,2647291546,8920693886789,Sarah Anderson,1905.0,Something Special,Something Special,eng,1.61,3329,3329,332,998,832,665,499,335,https://example.com/bookcovers/311.jpg,https://example.com/bookcovers/small/311.jpg,"Young Adult, Science Fiction, Non-fiction",This is a fictional description for the book 'Something Special' by Sarah Anderson.
312,312,312,312,1,37824571,4227439173514,Michael Taylor,1966.0,Palatul de hârtie,Palatul de hârtie,eng,2.43,2180,2180,218,654,545,436,327,218,https://example.com/bookcovers/312.jpg,https://example.com/bookcovers/small/312.jpg,"Thriller, Romance, Biography",This is a fictional description for the book 'Palatul de hârtie' by Michael Taylor.
313,313,313,313,1,9322178305,3515355510143,David Wilson,2024.0,Alacrity,Alacrity,eng,4.83,4268,4268,426,42,170,426,1067,2563,https://example.com/bookcovers/313.jpg,https://example.com/bookcovers/small/313.jpg,"Self-help, Fantasy, Science Fiction",This is a fictional description for the book 'Alacrity' by David Wilson.
314,314,314,314,1,9807418503,1707618646094,"John Moore, Michelle Taylor, Linda Anderson",1946.0,Deadly Force,Deadly Force,eng,3.92,3903,3903,390,195,390,975,1561,782,https://example.com/bookcovers/314.jpg,https://example.com/bookcovers/small/314.jpg,"Non-fiction, Fantasy, Mystery","This is a fictional description for the book 'Deadly Force' by John Moore, Michelle Taylor, Linda Anderson."
315,315,315,315,1,7569186405,9884696763863,"Robert Brown, John Johnson, John Brown",2007.0,Bitter Sweet Distraction,Bitter Sweet Distraction,eng,4.04,1972,1972,197,39,157,295,690,791,https://example.com/bookcovers/315.jpg,https://example.com/bookcovers/small/315.jpg,"Self-help, Literary Fiction","This is a fictional description for the book 'Bitter Sweet Distraction' by Robert Brown, John Johnson, John Brown."
316,316,316,316,1,4306650291,3584836005592,"Robert Davis, Jennifer Moore",2022.0,Jilted,Jilted,eng,2.4,8487,8487,848,2546,2121,1697,1273,850,https://example.com/bookcovers/316.jpg,https://example.com/bookcovers/small/316.jpg,"Fantasy, Thriller, Mystery","This is a fictional description for the book 'Jilted' by Robert Davis, Jennifer Moore."
317,317,317,317,1,9469229218,9626184188486,John Miller,1961.0,The Science of Storytelling,The Science of Storytelling,eng,2.41,6857,6857,685,2057,1714,1371,1028,687,https://example.com/bookcovers/317.jpg,https://example.com/bookcovers/small/317.jpg,Literary Fiction,This is a fictional description for the book 'The Science of Storytelling' by John Miller.
318,318,318,318,1,1663674022,9484420108907,"Jennifer Brown, Sarah Smith",2007.0,A Colorado Match                            Love Inspired,A Colorado Match                            Love Inspired,eng,1.21,9752,9752,975,2925,2438,1950,1462,977,https://example.com/bookcovers/318.jpg,https://example.com/bookcovers/small/318.jpg,Non-fiction,"This is a fictional description for the book 'A Colorado Match                            Love Inspired' by Jennifer Brown, Sarah Smith."
319,319,319,319,1,1593509501,5883645749245,"Emily Anderson, Robert Brown",1936.0,A Fine Line: A balance to survive,A Fine Line: A balance to survive,eng,4.6,5053,5053,505,50,202,505,1263,3033,https://example.com/bookcovers/319.jpg,https://example.com/bookcovers/small/319.jpg,"Mystery, Literary Fiction, Thriller","This is a fictional description for the book 'A Fine Line: A balance to survive' by Emily Anderson, Robert Brown."
320,320,320,320,1,3632432752,474791770077,"Linda Anderson, Jennifer Thomas",2013.0,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life,eng,4.18,6971,6971,697,139,557,1045,2439,2791,https://example.com/bookcovers/320.jpg,https://example.com/bookcovers/small/320.jpg,Mystery,"This is a fictional description for the book 'Notes from a Friend: A Quick and Simple Guide to Taking Control of Your Life' by Linda Anderson, Jennifer Thomas."
